"Date
(YY:MM:DD)","Time
(HH:MM:SS)","Time
(µs)","Ax
(m/s^2)","Ay
(m/s^2)","Az
(m/s^2)","Gx
(deg/s)","Gy
(deg/s)","Gz
(deg/s)",label
05-12-22,13:16:05,451743,-0.105344873,-0.260967981,9.916783276,0.091603053,-0.129770992,-1.305343511,0
05-12-22,13:16:05,662631,1.261744275,-0.873883606,9.296685046,0.229007634,-0.992366412,-1.465648855,0
05-12-22,13:16:05,873704,1.199495032,0.079008655,9.605537061,-0.022900763,-0.717557252,-0.335877863,0
05-12-22,13:16:06,90887,-0.957680664,0.881066211,10.20887588,-0.091603053,-1.847328244,-0.740458015,0
05-12-22,13:16:06,303112,-0.347159241,0.751779321,9.967061511,0.251908397,-1.534351145,-0.404580153,0
05-12-22,13:16:06,515114,1.994369983,0.842758984,8.154650854,0.145038168,0.190839695,-2.419847328,0
05-12-22,13:16:06,727293,0.512359155,0.926556042,9.320627063,0.27480916,-0.396946565,-0.709923664,0
05-12-22,13:16:06,939190,0.524330164,0.545877979,9.957484705,0.083969466,-0.404580153,-0.572519084,0
05-12-22,13:16:07,151501,0.840364783,0.907402429,9.63426748,0.122137405,-0.053435115,-0.824427481,0
05-12-22,13:16:07,363385,-0.196324536,0.361524451,9.222464795,0.198473282,-0.236641221,-1.091603053,0
05-12-22,13:16:07,575706,1.752555615,0.342370837,9.607931262,0.015267176,0.885496183,-1.351145038,0
05-12-22,13:16:07,787660,0.122104285,0.213083948,9.696516724,0.175572519,-1.687022901,-0.091603053,0
05-12-22,13:16:08,579,-0.471657727,0.368707056,10.07958899,0.267175573,-0.099236641,-0.79389313,0
05-12-22,13:16:08,217088,0.418985291,0.658405457,10.10353101,-0.106870229,-1.564885496,-1.061068702,0
05-12-22,13:16:08,427464,-0.557848987,0.526724365,10.1011368,0.099236641,1.916030534,-1.328244275,0
05-12-22,13:16:08,638616,0.356736047,0.51954176,9.30147345,0.091603053,0.213740458,-1.251908397,0
05-12-22,13:16:08,849086,0.948103857,1.003170496,9.04289967,0.106870229,0.580152672,-0.832061069,0
05-12-22,13:16:09,59130,0.988805286,0.701501086,9.277531433,-0.099236641,0.045801527,-1.450381679,0
05-12-22,13:16:09,269266,-0.069431848,0.550666382,9.643844287,0.213740458,-0.374045802,-0.755725191,0
05-12-22,13:16:09,479250,1.623268726,0.725443103,9.117119922,-0.030534351,0.396946565,-0.526717557,0
05-12-22,13:16:09,688816,0.217872351,0.12928689,9.823409412,0.06870229,-0.419847328,-1.229007634,0
05-12-22,13:16:09,900095,0.426167896,0.454898315,9.600748657,0.198473282,-1.267175573,-0.801526718,0
05-12-22,13:16:10,110041,1.539471667,-0.047884033,8.039729175,0.27480916,2.190839695,-1,0
05-12-22,13:16:10,321225,0.63446344,0.66319386,9.425971936,0.13740458,0.099236641,-0.603053435,0
05-12-22,13:16:10,532284,-0.323217224,0.241814368,9.77791958,-0.061068702,-0.496183206,-1.786259542,0
05-12-22,13:16:10,744440,0.440533105,0.191536133,9.531316809,0.022900763,-0.770992366,-0.435114504,0
05-12-22,13:16:10,957256,0.624886633,0.423773694,9.433154541,0.236641221,-0.244274809,-0.885496183,0
05-12-22,13:16:11,169199,0.052672437,0.936132849,9.943119495,0.160305344,-0.442748092,-1.20610687,0
05-12-22,13:16:11,381239,-0.940921252,0.529118567,9.299079248,0.083969466,-0.541984733,-1.396946565,0
05-12-22,13:16:11,593213,0.260967981,0.332794031,9.35893429,0.305343511,-1.839694656,-0.893129771,0
05-12-22,13:16:11,804767,1.180341418,0.730231506,9.246406812,0.007633588,1.183206107,-0.664122137,0
05-12-22,13:16:12,16492,0.718260498,0.555454785,8.995015637,0.267175573,0.984732824,-0.801526718,0
05-12-22,13:16:12,227332,1.039083521,0.215478149,9.667786304,0.122137405,-0.93129771,-1.198473282,0
05-12-22,13:16:12,438762,0.12928689,-0.15801731,10.2328179,0.328244275,-1.541984733,-1.038167939,0
05-12-22,13:16:12,650083,0.665588062,0.306457813,9.533711011,0.259541985,-1.877862595,-1.083969466,0
05-12-22,13:16:12,861896,-1.276109485,0.380678064,10.93192478,0.236641221,-0.969465649,-0.816793893,0
05-12-22,13:16:13,73576,0.445321509,0.220266553,9.756371765,0.282442748,-1.106870229,-0.671755725,0
05-12-22,13:16:13,285134,1.350329736,0.450109912,9.184157568,0.122137405,0.961832061,-1.580152672,0
05-12-22,13:16:13,496947,1.343147131,0.241814368,8.755595471,0.053435115,0.450381679,-0.977099237,0
05-12-22,13:16:13,707907,-0.373495459,0.023942017,10.25197151,0.305343511,-0.954198473,-1.290076336,0
05-12-22,13:16:13,918453,0.337582434,0.600944617,9.378087903,0.267175573,-0.038167939,-1.13740458,0
05-12-22,13:16:14,128915,-0.193930334,0.277727393,10.31661495,0.20610687,-1.839694656,-0.671755725,0
05-12-22,13:16:14,338930,0.069431848,0.268150586,10.17775126,0.251908397,-0.648854962,-1.251908397,0
05-12-22,13:16:14,548285,0.474051929,-0.146046301,9.9503021,0.20610687,0.076335878,-1.106870229,0
05-12-22,13:16:14,757186,0.624886633,0.586579407,9.560047229,0.183206107,-0.625954198,-0.923664122,0
05-12-22,13:16:14,967554,0.155623108,0.299275208,10.21605848,0.358778626,-0.969465649,-1.053435115,0
05-12-22,13:16:15,175088,1.206677637,0.617704028,8.899247571,0.099236641,0.648854962,-1.007633588,0
05-12-22,13:16:15,382127,-0.347159241,0.624886633,8.669404211,0.458015267,0.351145038,-0.748091603,0
05-12-22,13:16:15,589286,0.493205542,0.60573302,9.337386475,0.145038168,-0.694656489,-0.809160305,0
05-12-22,13:16:15,797727,-0.67755907,0.301669409,10.41717142,0.213740458,-1.687022901,-1.435114504,0
05-12-22,13:16:16,5983,0.385466467,0.495599744,9.665392102,-0.091603053,-0.854961832,-0.740458015,0
05-12-22,13:16:16,214404,0.871489404,0.624886633,8.822633118,0.122137405,0.564885496,-1.480916031,0
05-12-22,13:16:16,423200,0.49081134,0.651222852,10.0891658,0.183206107,-0.076335878,-0.938931298,0
05-12-22,13:16:16,632040,0.368707056,0.70628949,10.13944403,0.145038168,-1.030534351,-0.572519084,0
05-12-22,13:16:16,841316,1.189918225,0.466869324,9.952696301,-0.20610687,-1.091603053,-1.488549618,0
05-12-22,13:16:17,49536,0.107739075,0.797269153,9.569624036,-0.183206107,-0.923664122,-0.328244275,0
05-12-22,13:16:17,258173,-0.689530078,0.684741675,10.69011041,0.259541985,-2.396946565,-0.557251908,0
05-12-22,13:16:17,466897,1.302445703,0.926556042,8.927977991,-0.229007634,-0.572519084,-1.27480916,0
05-12-22,13:16:17,675482,1.09654436,0.509964954,9.35893429,0.13740458,0.328244275,-0.480916031,0
05-12-22,13:16:17,884389,-0.395043274,0.718260498,10.5273047,0.20610687,-2.396946565,1.06870229,0
05-12-22,13:16:18,93162,3.181894006,0.193930334,8.45153186,0.27480916,2.809160305,-1.740458015,0
05-12-22,13:16:18,302304,3.979163159,0.239420166,7.668627917,0.229007634,3.351145038,-1.900763359,0
05-12-22,13:16:18,511552,2.896984009,-1.321599316,8.698134631,0.305343511,0.580152672,-2.618320611,0
05-12-22,13:16:18,720769,-1.900996118,0.009576807,11.76750116,0.099236641,-5.091603053,0.396946565,0
05-12-22,13:16:18,930279,2.274491577,-1.134851587,8.513781104,-0.053435115,2.160305344,-2.167938931,0
05-12-22,13:16:19,139429,-1.029506714,0.981622681,10.66377419,1.938931298,-1,-0.488549618,0
05-12-22,13:16:19,348693,1.558625281,-0.984016882,9.217676392,0.236641221,-0.732824427,-2.748091603,0
05-12-22,13:16:19,557975,0.933738647,-1.517923853,9.141061938,0.091603053,-2.618320611,-2.282442748,0
05-12-22,13:16:19,768768,1.379060156,-0.687135876,9.478644373,0.458015267,-0.748091603,-2.549618321,0
05-12-22,13:16:19,977446,0.624886633,0.524330164,9.550470422,0.183206107,0.732824427,-1.984732824,0
05-12-22,13:16:20,185865,0.921767639,-1.584961499,9.375693701,0.41221374,-0.870229008,-1.610687023,0
05-12-22,13:16:20,401644,2.111685864,-1.766920825,8.992621436,0.351145038,0.832061069,-2.694656489,0
05-12-22,13:16:20,616046,1.350329736,-1.75973822,9.588777649,0.351145038,-0.564885496,-3.473282443,0
05-12-22,13:16:20,829417,-0.069431848,0.66319386,9.825803613,-0.106870229,-3,0.702290076,0
05-12-22,13:16:21,39291,1.640028137,0.440533105,9.28710824,-0.099236641,-1.854961832,1.06870229,0
05-12-22,13:16:21,249697,-0.10055647,-1.122880579,9.742006555,0.106870229,-1.847328244,-0.671755725,0
05-12-22,13:16:21,461096,2.197877124,-0.766144531,9.911994873,0.297709924,-1.374045802,-2.664122137,0
05-12-22,13:16:21,672743,-2.154781494,0.213083948,12.38281099,0.175572519,-2.732824427,-1.183206107,0
05-12-22,13:16:21,883667,-3.421314172,1.458068811,11.9757967,0.022900763,-3.687022901,-0.267175573,0
05-12-22,13:16:22,95357,0.883460413,-0.63446344,7.639897498,0.229007634,1.27480916,-1.007633588,0
05-12-22,13:16:22,306411,2.444479895,-1.640028137,8.961496814,0.519083969,-0.603053435,-2.290076336,0
05-12-22,13:16:22,517479,1.525106458,-0.110133276,8.456320264,-0.022900763,1.984732824,-1.290076336,0
05-12-22,13:16:22,728913,-0.079008655,0.775721338,9.794678992,-0.106870229,-0.86259542,0.526717557,0
05-12-22,13:16:22,942608,0.153228906,-0.074220251,9.753977563,0.114503817,2.473282443,-2.13740458,0
05-12-22,13:16:23,154063,-1.862688892,-1.108515369,11.31978545,0.167938931,-5.65648855,-1.251908397,0
05-12-22,13:16:23,364918,1.599326709,0.296881006,8.130708838,0.480916031,2.244274809,-2.847328244,0
05-12-22,13:16:23,575875,-1.26892688,1.142034192,10.0939542,0.038167939,-0.854961832,-0.381679389,0
05-12-22,13:16:23,787349,-0.471657727,0.667982263,10.388441,-0.229007634,-0.938931298,-2.122137405,0
05-12-22,13:16:23,998509,2.410961072,0.174776721,9.349357483,0.061068702,1.251908397,-1.083969466,0
05-12-22,13:16:24,209164,0.397437476,0.483628735,9.816226807,0.13740458,-1.114503817,-0.244274809,0
05-12-22,13:16:24,417189,1.721430994,0.450109912,8.904035974,0.091603053,1.251908397,-0.839694656,0
05-12-22,13:16:24,625759,0.885854614,0.541089575,9.18655177,0.145038168,-1.198473282,-0.374045802,0
05-12-22,13:16:24,834172,0.383072266,0.292092603,9.394847314,0.290076336,0.129770992,-1.534351145,0
05-12-22,13:16:25,42439,-0.991199487,0.972045874,9.682151514,0.030534351,-0.061068702,-1.496183206,0
05-12-22,13:16:25,251146,0.407014282,0.227449158,9.981426721,0.221374046,-1.534351145,-0.709923664,0
05-12-22,13:16:25,459240,1.522712256,0.471657727,9.397241516,0.015267176,0.770992366,-1.877862595,0
05-12-22,13:16:25,667375,1.644816541,0.234631763,9.10036051,0,0.58778626,-1.229007634,0
05-12-22,13:16:25,875842,0.881066211,-0.019153613,9.646238489,0.038167939,-1.297709924,-2.740458015,0
05-12-22,13:16:26,84316,1.582567297,-0.502782349,10.82657991,0.244274809,2.86259542,-0.374045802,0
05-12-22,13:16:26,292406,-0.347159241,0.399831677,11.1019131,-0.167938931,-1.34351145,-1.358778626,0
05-12-22,13:16:26,501113,0.083797058,-0.46208092,9.452308154,0.259541985,0.946564885,-1.79389313,0
05-12-22,13:16:26,709203,0.296881006,0.08619126,10.5296989,0.076335878,-1.664122137,-1.122137405,0
05-12-22,13:16:26,917827,1.165976208,0.502782349,8.875305554,-0.045801527,2.061068702,-1.076335878,0
05-12-22,13:16:27,126086,-1.022324109,0.56263739,11.04205806,0.190839695,-2.045801527,-0.648854962,0
05-12-22,13:16:27,333921,-0.627280835,0.122104285,9.457096558,0.312977099,-0.847328244,-1.603053435,0
05-12-22,13:16:27,542715,0.51954176,0.067037646,10.06522378,-0.022900763,-1.076335878,-1.496183206,0
05-12-22,13:16:27,752370,0.624886633,0.679953271,9.698910925,-0.083969466,-1.076335878,-1.488549618,0
05-12-22,13:16:27,966256,1.781286035,0.474051929,9.033322864,0.053435115,-0.13740458,-0.038167939,0
05-12-22,13:16:28,175306,1.683123767,0.423773694,9.797073193,-0.190839695,1.496183206,-2.129770992,0
05-12-22,13:16:28,384667,-2.296039392,1.204283435,11.78665477,1.946564885,-1.167938931,-1.091603053,0
05-12-22,13:16:28,595058,2.164358301,0.253785376,8.889670764,0.27480916,1.687022901,-0.832061069,0
05-12-22,13:16:28,804082,-0.56263739,0.756567725,10.12507882,-0.076335878,-1.34351145,-0.519083969,0
05-12-22,13:16:29,12390,1.810016455,-0.253785376,9.217676392,-1.923664122,-0.809160305,-0.022900763,0
05-12-22,13:16:29,218999,-0.047884033,0.895431421,8.121132031,0.251908397,0.320610687,0.824427481,0
05-12-22,13:16:29,425768,0.773327136,0.421379492,9.150638745,0.351145038,1.267175573,-1.328244275,0
05-12-22,13:16:29,632377,1.228225452,0.122104285,9.931148486,0.152671756,-1.175572519,-1.755725191,0
05-12-22,13:16:29,838979,-0.383072266,0.699106885,9.325415466,0.06870229,0.145038168,-0.93129771,0
05-12-22,13:16:30,46114,0.354341846,0.565031592,9.595960254,0.083969466,0.290076336,-0.625954198,0
05-12-22,13:16:30,252665,1.613691919,0.260967981,8.963891016,0.022900763,-0.366412214,-0.267175573,0
05-12-22,13:16:30,461262,-0.967257471,0.411802686,9.933542688,-0.022900763,-2.671755725,0.20610687,0
