"Date
(YY:MM:DD)","Time
(HH:MM:SS)","Time
(µs)","Ax
(m/s^2)","Ay
(m/s^2)","Az
(m/s^2)","Gx
(deg/s)","Gy
(deg/s)","Gz
(deg/s)",label
05-12-22,17:02:23,787361,-1.450886206,1.039083521,10.54645831,-0.152671756,-2.625954198,0.34351145,0
05-12-22,17:02:24,2641,1.252167468,-0.02873042,8.588001355,0.122137405,0.816793893,-0.610687023,0
05-12-22,17:02:24,214600,1.223437048,0.275333191,9.773131177,0.106870229,-0.816793893,-2.374045802,0
05-12-22,17:02:24,427140,0.526724365,0.727837305,10.01255134,-0.091603053,0.045801527,-1.374045802,0
05-12-22,17:02:24,640451,1.108515369,-0.380678064,11.33415066,0.183206107,-1.076335878,-0.916030534,0
05-12-22,17:02:24,852590,0.912190833,0.363918652,9.651026892,0.099236641,0.175572519,-1.328244275,0
05-12-22,17:02:25,64740,-1.127668982,1.18273562,10.27830773,-0.13740458,-1.167938931,-0.961832061,0
05-12-22,17:02:25,276760,0.758961926,0.742202515,11.11867251,0.015267176,-2.061068702,-1.267175573,0
05-12-22,17:02:25,489693,0.612915625,0.409408484,9.107543115,0.106870229,-0.27480916,-1.053435115,0
05-12-22,17:02:25,701964,0.893037219,0.220266553,10.11310781,0.030534351,0.305343511,-1.79389313,0
05-12-22,17:02:25,913955,0.191536133,0.797269153,9.818621008,1.93129771,-0.519083969,-2.076335878,0
05-12-22,17:02:26,126578,-1.137245789,-3.292027283,13.53681619,0.79389313,-9.580152672,-4.740458015,0
05-12-22,17:02:26,339079,2.817975354,0.361524451,9.023746057,0.229007634,1.053435115,-0.229007634,0
05-12-22,17:02:26,551527,1.233013855,-0.102950671,10.75475386,0.870229008,0.809160305,-0.41221374,0
05-12-22,17:02:26,763755,0.088585461,0.689530078,9.751583362,0.244274809,0.709923664,-1.122137405,0
05-12-22,17:02:26,975830,-0.538695374,2.032677209,11.30781444,-0.816793893,-0.809160305,-1.557251908,0
05-12-22,17:02:27,187789,-2.260126367,0.280121594,12.63180796,-0.183206107,-5.786259542,-2.763358779,0
05-12-22,17:02:27,399640,-0.62009823,1.623268726,14.73631122,-0.022900763,1.541984733,-2.465648855,0
05-12-22,17:02:27,613048,0.435744702,0.976834277,10.19690487,0.396946565,0.473282443,-1.061068702,0
05-12-22,17:02:27,823682,1.187524023,1.271321082,9.756371765,-0.221374046,0.557251908,-0.374045802,0
05-12-22,17:02:28,33333,0.926556042,0.253785376,9.694122522,0.022900763,-0.34351145,-0.519083969,0
05-12-22,17:02:28,242874,0.047884033,-0.177170923,10.07240638,0.045801527,0.389312977,-0.954198473,0
05-12-22,17:02:28,453592,1.546654272,-0.244208569,8.305485559,0.320610687,-0.984732824,-0.320610687,0
05-12-22,17:02:28,663354,0.191536133,-0.244208569,9.679757312,0.122137405,-1.511450382,-1.748091603,0
05-12-22,17:02:28,872814,-0.277727393,0.603338818,10.673351,0.053435115,-1.015267176,-0.916030534,0
05-12-22,17:02:29,82241,1.091755957,-0.665588062,9.679757312,-1.946564885,0.236641221,-1.27480916,0
05-12-22,17:02:29,292969,-0.275333191,1.288080493,10.28788453,0.229007634,-0.847328244,-0.679389313,0
05-12-22,17:02:29,503260,0.758961926,0.584185205,10.05564697,0.045801527,-0.854961832,-0.251908397,0
05-12-22,17:02:29,713152,-0.658405457,0.081402856,10.47223806,0.328244275,-0.312977099,-0.984732824,0
05-12-22,17:02:29,923082,0.430956299,0.687135876,9.574412439,-0.083969466,-0.870229008,-0.86259542,0
05-12-22,17:02:30,133729,-0.466869324,0.787692346,10.45308445,0.053435115,-1.320610687,-0.427480916,0
05-12-22,17:02:30,343961,0.445321509,-0.387860669,9.67736311,-0.030534351,0.13740458,-1.297709924,0
05-12-22,17:02:30,553809,0.198718738,-0.050278235,10.06282958,0.259541985,-0.045801527,-1.610687023,0
05-12-22,17:02:30,764323,-0.430956299,1.175553015,10.49857428,-0.061068702,-0.748091603,-0.534351145,0
05-12-22,17:02:30,976357,0.011971008,0.715866296,10.44350764,-0.045801527,-0.305343511,-0.328244275,0
05-12-22,17:02:31,188327,0.950498059,0.581791003,10.28788453,0.20610687,1.473282443,-0.534351145,0
05-12-22,17:02:31,400677,0.04309563,-0.294486804,9.840168823,0.145038168,-0.312977099,-1.93129771,0
05-12-22,17:02:31,612578,0.488417139,-0.464475122,9.940725293,-0.038167939,-0.557251908,-1.458015267,0
05-12-22,17:02:31,824872,0.536301172,0.766144531,10.05085857,0.190839695,0.404580153,-0.65648855,0
05-12-22,17:02:32,36702,0.047884033,-0.277727393,9.974244116,0.183206107,0.061068702,-1.106870229,0
05-12-22,17:02:32,248361,0.744596716,1.460463013,9.531316809,-0.160305344,-0.519083969,-0.564885496,0
05-12-22,17:02:32,459704,-0.088585461,0.337582434,9.382876306,0.20610687,-0.648854962,0.167938931,0
05-12-22,17:02:32,672609,-1.036689319,-0.452504114,9.265560425,0.312977099,0.41221374,-0.65648855,0
05-12-22,17:02:32,883957,-13.94861887,2.863465186,19.61270145,0.251908397,-21.49618321,-0.511450382,0
05-12-22,17:02:33,96460,0.656011255,0.751779321,10.30943235,-0.030534351,-0.404580153,-0.41221374,0
05-12-22,17:02:33,308760,-0.488417139,0.026336218,10.49857428,0.145038168,-0.732824427,-0.908396947,0
05-12-22,17:02:33,519392,1.601720911,0.186747729,9.524134204,-0.198473282,-0.641221374,-0.633587786,0
05-12-22,17:02:33,732352,1.012747302,0.280121594,9.923965881,-0.251908397,0,-1,0
05-12-22,17:02:33,944071,0.098162268,-0.045489832,10.49378588,0.015267176,0.190839695,-1.473282443,0
05-12-22,17:02:34,155791,0.344765039,0.215478149,9.576806641,0.053435115,-0.297709924,-0.458015267,0
05-12-22,17:02:34,368356,0.74938512,0.651222852,9.854534033,-0.221374046,-1.748091603,-0.389312977,0
05-12-22,17:02:34,580034,0.830787976,0.847547388,9.543287817,0.122137405,-0.007633588,-0.244274809,0
05-12-22,17:02:34,792958,0.536301172,0.11492168,9.969455713,-0.267175573,-0.450381679,-2.091603053,0
05-12-22,17:02:35,4600,1.019929907,0.943315454,9.550470422,-0.091603053,-0.396946565,-0.938931298,0
05-12-22,17:02:35,217351,-0.387860669,0.799663354,10.82657991,0,-3.900763359,-1,0
05-12-22,17:02:35,429338,-0.090979663,1.103726965,10.32379756,0.106870229,-0.572519084,-0.755725191,0
05-12-22,17:02:35,642345,-0.079008655,-0.186747729,10.43871924,-0.06870229,-0.351145038,-1.419847328,0
05-12-22,17:02:35,854047,0.816422766,-0.292092603,9.995791931,-0.030534351,-1.526717557,-1.396946565,0
05-12-22,17:02:36,67036,0.730231506,0.79248075,10.17296285,0.129770992,0.290076336,-0.633587786,0
05-12-22,17:02:36,279742,0.052672437,0.51954176,10.39083521,0.083969466,-1.946564885,-0.404580153,0
05-12-22,17:02:36,492752,1.539471667,-0.016759412,9.284714038,-0.175572519,-0.824427481,-0.93129771,0
05-12-22,17:02:36,706483,0.471657727,1.12527478,9.923965881,0.045801527,-0.267175573,-0.038167939,0
05-12-22,17:02:36,918914,0.155623108,0.761356128,9.591171851,-0.030534351,-0.572519084,-0.885496183,0
05-12-22,17:02:37,131400,-0.404620081,0.924161841,10.20169327,0.167938931,-0.740458015,-0.786259542,0
05-12-22,17:02:37,343887,0.572214197,0.696712683,9.883264453,0.038167939,-0.374045802,-0.824427481,0
05-12-22,17:02:37,556494,-0.316034619,0.658405457,10.20169327,-0.175572519,-1.175572519,-0.610687023,0
05-12-22,17:02:37,768455,0.033518823,0.421379492,9.557653027,-0.13740458,-0.099236641,-0.442748092,0
05-12-22,17:02:37,980846,-0.392649072,0.421379492,9.478644373,0.091603053,-0.877862595,-0.610687023,0
05-12-22,17:02:38,194733,0.416591089,0.799663354,9.210493787,-0.015267176,1.908396947,-0.541984733,0
05-12-22,17:02:38,406744,-0.627280835,0.531512769,10.0987426,-0.167938931,0.34351145,-1.297709924,0
05-12-22,17:02:38,618395,-0.308852014,0.241814368,10.56800613,-0.076335878,0.145038168,0.022900763,0
05-12-22,17:02:38,829309,0.237025964,1.580173096,10.64462058,0.022900763,-1.320610687,-0.076335878,0
05-12-22,17:02:39,40127,0.696712683,0.679953271,10.15859764,0.076335878,0.748091603,-0.236641221,0
05-12-22,17:02:39,250595,-0.610521423,0.021547815,10.68053361,0.183206107,-0.58778626,-0.20610687,0
05-12-22,17:02:39,461190,-0.926556042,0.323217224,9.109937317,-0.061068702,-0.633587786,0.893129771,0
05-12-22,17:02:39,671731,-0.10055647,1.223437048,9.868899243,0.229007634,-1.259541985,-0.511450382,0
05-12-22,17:02:39,882529,-0.993593689,1.434126794,9.670180505,-0.267175573,1.083969466,0.496183206,0
05-12-22,17:02:40,93056,-2.741360901,0.636857642,11.33654486,0.114503817,-2.946564885,-0.946564885,0
05-12-22,17:02:40,303852,2.564189978,0.215478149,11.59751284,0.442748092,1.86259542,2.160305344,1
05-12-22,17:02:40,515288,0.193930334,0.375889661,10.12747302,0.076335878,1.129770992,2.885496183,1
05-12-22,17:02:40,727016,0.371101257,0.162805713,10.00297454,0.198473282,0.969465649,2.106870229,1
05-12-22,17:02:40,938204,1.163582007,0.181959326,9.569624036,0.022900763,1.175572519,-2.221374046,1
05-12-22,17:02:41,148618,1.055842932,0.64882865,9.74918916,0.396946565,1.625954198,-1.06870229,0
05-12-22,17:02:41,359567,0.876277808,0.921767639,9.615113867,-0.251908397,1.06870229,-0.671755725,0
05-12-22,17:02:41,570040,1.079784949,0.12928689,9.34456908,0.236641221,2.022900763,-0.847328244,0
05-12-22,17:02:41,780489,-0.198718738,0.325611426,9.452308154,0.526717557,0.946564885,8.763358779,1
05-12-22,17:02:41,991581,-0.15801731,0.751779321,10.29985554,0.076335878,-0.603053435,-1.526717557,0
05-12-22,17:02:42,203554,0.993593689,0.823605371,9.160215552,0.015267176,0.839694656,-0.030534351,0
05-12-22,17:02:42,414853,-0.351947644,0.565031592,13.72595812,0.076335878,-6.20610687,-0.328244275,0
05-12-22,17:02:42,625879,0.586579407,-0.107739075,7.632714893,0.030534351,2.954198473,-1.030534351,0
05-12-22,17:02:42,836599,-0.294486804,0.833182178,9.895235461,0.251908397,-0.267175573,-1.442748092,0
05-12-22,17:02:43,47944,0.450109912,0.62009823,9.787496387,0.358778626,0.496183206,-0.839694656,0
05-12-22,17:02:43,259239,0.67755907,0.155623108,9.746794958,0.152671756,-2.045801527,-1.618320611,0
05-12-22,17:02:43,470081,-0.816422766,0.237025964,10.56082352,0.06870229,-0.778625954,-1.053435115,0
05-12-22,17:02:43,681732,-0.962469067,0.586579407,10.63743798,-0.549618321,1.435114504,-0.389312977,0
05-12-22,17:02:43,893790,1.086967554,0.509964954,10.61110176,0.030534351,0.877862595,0.86259542,0
05-12-22,17:02:44,105840,1.357512341,0.404620081,9.169792358,0.473282443,0.503816794,0.801526718,0
05-12-22,17:02:44,317842,3.303998291,-0.440533105,9.773131177,0.244274809,3.297709924,-1.748091603,0
05-12-22,17:02:44,529715,0.847547388,-0.428562097,8.504204297,0.038167939,-0.923664122,-1.541984733,0
05-12-22,17:02:44,741164,1.417367383,-0.665588062,9.162609753,0.198473282,-0.526717557,-3.244274809,1
05-12-22,17:02:44,953369,-0.397437476,2.252943762,9.387664709,-0.282442748,2.236641221,0.79389313,1
05-12-22,17:02:45,164946,-1.063025537,2.499546533,10.10592521,0.007633588,-0.022900763,1.755725191,1
05-12-22,17:02:45,376835,1.553836877,0.033518823,9.004592444,-0.061068702,1.236641221,-0.885496183,1
05-12-22,17:02:45,588576,1.419761584,0.694318481,9.773131177,0.152671756,-0.099236641,-0.694656489,1
05-12-22,17:02:45,798785,0.541089575,-0.5770026,10.35971058,0.13740458,-1.496183206,-2.129770992,1
05-12-22,17:02:46,10398,0.229843359,-0.359130249,9.323021265,0.183206107,-0.213740458,-2.496183206,1
05-12-22,17:02:46,223142,-0.402225879,2.312798804,9.064447485,-0.20610687,1.099236641,0.618320611,1
05-12-22,17:02:46,435115,0.608127222,0.572214197,10.68771621,0.061068702,-0.282442748,-1.65648855,1
05-12-22,17:02:46,647383,-0.146046301,0.227449158,10.21605848,0.083969466,-1.595419847,-0.908396947,1
05-12-22,17:02:46,859288,0.414196887,0.275333191,9.883264453,0.061068702,-1.297709924,-0.20610687,1
05-12-22,17:02:47,71889,-0.328005627,0.371101257,9.787496387,0.167938931,-0.839694656,0.618320611,1
05-12-22,17:02:47,283767,0.758961926,1.137245789,10.0891658,-0.076335878,-0.496183206,0.167938931,1
05-12-22,17:02:47,495797,0.411802686,0.17238252,10.05564697,-1.954198473,-1.938931298,-0.496183206,1
05-12-22,17:02:47,707626,0.598550415,0.849941589,9.658209497,0.251908397,0.290076336,-1.061068702,1
05-12-22,17:02:47,919669,0.275333191,0.07182605,10.5273047,0.038167939,-1.244274809,-0.290076336,1
05-12-22,17:02:48,131969,-0.189141931,0.229843359,10.20408748,0.366412214,-0.671755725,-0.396946565,1
05-12-22,17:02:48,346349,1.668758557,-0.002394202,9.519345801,0.099236641,1.175572519,-1.854961832,1
05-12-22,17:02:48,557982,-0.098162268,0.225054956,7.762001782,-0.083969466,1.938931298,-0.213740458,1
05-12-22,17:02:48,769944,-0.069431848,0.395043274,9.291896643,0.038167939,0.503816794,-0.221374046,1
05-12-22,17:02:48,982661,-3.979163159,-1.628057129,10.85770453,-0.06870229,-6.435114504,0.610687023,1
05-12-22,17:02:49,194814,0.399831677,-0.07182605,9.80665,0.114503817,2.816793893,-0.419847328,1
05-12-22,17:02:49,407390,0.69192428,1.647210742,10.57279453,-0.312977099,-1.083969466,-0.351145038,1
05-12-22,17:02:49,620539,0.596156213,1.031900916,9.701305127,0.152671756,1.267175573,-0.580152672,1
05-12-22,17:02:49,834130,-0.699106885,1.187524023,10.78348428,0.320610687,-1.465648855,-0.65648855,1
05-12-22,17:02:50,47631,0.73501991,-0.131681091,9.715670337,0.396946565,-0.603053435,0.366412214,1
05-12-22,17:02:50,259994,0.287304199,1.458068811,9.981426721,-0.541984733,0.519083969,-1.221374046,1
05-12-22,17:02:50,473619,-0.258573779,-0.758961926,9.86411084,0.145038168,-1.572519084,-0.526717557,1
05-12-22,17:02:50,685599,0.478840332,0.328005627,10.33816277,0.213740458,0.72519084,-1.473282443,1
05-12-22,17:02:50,899296,-0.469263525,0.76375033,10.13944403,0.229007634,0.305343511,-0.641221374,1
05-12-22,17:02:51,111659,0.521935962,0.05746084,9.35893429,-0.786259542,-1.946564885,-1.519083969,1
05-12-22,17:02:51,324632,-0.098162268,-0.881066211,9.660603699,0.198473282,0.488549618,-0.564885496,1
05-12-22,17:02:51,536197,1.194706628,1.910572925,9.789890588,0.167938931,1.374045802,-1.595419847,1
05-12-22,17:02:51,748852,1.649604944,-0.821211169,9.947907898,-0.022900763,0.366412214,-2.511450382,1
05-12-22,17:02:51,961165,0.701501086,0.77811554,9.746794958,0.259541985,-0.244274809,-0.351145038,1
05-12-22,17:02:52,174932,-0.229843359,0.112527478,9.828197815,0.610687023,-1.213740458,-0.908396947,1
05-12-22,17:02:52,387371,1.036689319,1.553836877,9.847351428,0.091603053,1.267175573,-2.160305344,1
05-12-22,17:02:52,597965,-0.47644613,1.26892688,9.744400757,0.083969466,-1.41221374,-0.839694656,1
05-12-22,17:02:52,809254,0.514753357,-0.122104285,10.5225163,-0.007633588,-0.977099237,-2.717557252,1
05-12-22,17:02:53,20268,1.187524023,0.316034619,9.454702356,-0.374045802,-1.160305344,-0.114503817,1
05-12-22,17:02:53,230975,-0.478840332,1.414973181,10.70686982,-0.061068702,-1.526717557,-0.419847328,1
05-12-22,17:02:53,443968,1.924938135,0.304063611,10.72123503,0.099236641,3.13740458,-1.007633588,1
05-12-22,17:02:53,656778,0.837970581,0.332794031,9.603142859,0.259541985,-0.770992366,-0.748091603,1
05-12-22,17:02:53,868453,-0.10055647,-0.093373865,8.233659509,-0.145038168,3.061068702,-1.534351145,1
05-12-22,17:02:54,80240,-0.248996973,1.623268726,10.16099185,-0.244274809,1.664122137,0.496183206,1
05-12-22,17:02:54,294017,-0.062249243,0.330399829,8.887276563,0.13740458,-0.984732824,-0.86259542,1
05-12-22,17:02:54,506764,0.225054956,-0.584185205,9.696516724,-0.122137405,-2.618320611,-1.267175573,1
05-12-22,17:02:54,718859,-0.351947644,1.118092175,9.947907898,0,-0.152671756,-1.427480916,1
05-12-22,17:02:54,931611,-0.60573302,0.469263525,8.039729175,-0.114503817,1.664122137,-2.694656489,1
05-12-22,17:02:55,144668,-6.445190869,-0.869095203,15.04995164,0.129770992,-4.221374046,-0.992366412,1
05-12-22,17:02:55,356849,1.515529651,-0.509964954,9.809044202,0.129770992,-3.480916031,-2.045801527,1
05-12-22,17:02:55,569200,1.367089148,0.586579407,9.715670337,-0.022900763,0.267175573,-1.709923664,1
05-12-22,17:02:55,781002,-3.198653418,0.49081134,10.5249105,-0.396946565,-3.595419847,-0.20610687,1
05-12-22,17:02:55,992832,0.507570752,1.601720911,9.224858997,-0.229007634,-2.488549618,3.236641221,1
05-12-22,17:02:56,204891,-1.352723938,0.758961926,9.799467395,0.526717557,0.335877863,-2.381679389,1
05-12-22,17:02:56,417083,-1.036689319,-0.208295544,10.06761798,-0.282442748,-1.061068702,-2.847328244,1
05-12-22,17:02:56,628489,-0.059855042,0.928950244,10.1011368,0.114503817,0.763358779,-2.259541985,1
05-12-22,17:02:56,839911,-1.039083521,2.090138049,12.22958208,0.061068702,0.740458015,-1.114503817,1
05-12-22,17:02:57,51530,0.44771571,-0.287304199,10.35731638,0.312977099,-0.847328244,-2.129770992,1
05-12-22,17:02:57,263357,-0.026336218,0.033518823,10.0891658,0.427480916,0.41221374,-0.320610687,1
05-12-22,17:02:57,474694,0.670376465,0.44771571,10.5249105,0.221374046,-0.832061069,-0.740458015,1
05-12-22,17:02:57,686239,-0.019153613,0.15801731,11.05881747,-0.358778626,-0.839694656,-1.175572519,1
05-12-22,17:02:57,898526,0.098162268,0.809240161,10.47223806,-0.076335878,-0.664122137,-1.442748092,1
05-12-22,17:02:58,108840,-0.854729993,0.816422766,10.57518873,-0.030534351,-1.877862595,-0.190839695,1
05-12-22,17:02:58,321577,0.495599744,0.423773694,10.15141504,0.290076336,-0.015267176,-1.244274809,1
05-12-22,17:02:58,535036,0.794874951,0.035913025,9.87847605,0.221374046,-0.267175573,-1.015267176,1
05-12-22,17:02:58,748072,-0.141257898,-0.169988318,10.65659159,0.221374046,0,-1.786259542,1
05-12-22,17:02:58,960644,1.235408057,0.062249243,9.066841687,0.198473282,1.160305344,-0.541984733,1
05-12-22,17:02:59,173594,1.005564697,0.775721338,9.418789331,0.030534351,0.58778626,-0.564885496,1
05-12-22,17:02:59,386418,0.541089575,0.5770026,9.84974563,-0.13740458,-0.007633588,-0.832061069,1
05-12-22,17:02:59,599206,0.907402429,0.5770026,9.464279163,0.083969466,-0.717557252,-0.58778626,1
05-12-22,17:02:59,811606,0.684741675,0.814028564,9.354145886,0.06870229,-0.251908397,-0.65648855,1
05-12-22,17:03:00,24345,0.553060583,0.366312854,10.12986722,0.061068702,0.496183206,-1.244274809,1
05-12-22,17:03:00,237436,0.335188232,0.258573779,9.92157168,-0.099236641,-0.832061069,-0.946564885,1
05-12-22,17:03:00,449735,-0.244208569,0.407014282,9.423577734,0.198473282,-0.580152672,-3.885496183,1
05-12-22,17:03:00,663231,0.052672437,0.742202515,10.46744966,0.290076336,-1.290076336,-0.93129771,1
05-12-22,17:03:00,876406,1.611297717,0.502782349,9.799467395,-0.06870229,0.160305344,-0.847328244,1
05-12-22,17:03:01,89342,0.794874951,0.457292517,10.28070193,-0.007633588,0.229007634,-1.633587786,1
05-12-22,17:03:01,303052,0.833182178,0.260967981,10.56800613,0.007633588,-0.267175573,-0.900763359,1
05-12-22,17:03:01,515713,1.19710083,0.450109912,10.19690487,-0.045801527,-0.480916031,-0.816793893,1
05-12-22,17:03:01,728951,0.332794031,0.469263525,10.03170496,-0.259541985,-1.442748092,-1.549618321,1
05-12-22,17:03:01,941253,0.486022937,0.411802686,9.756371765,-0.091603053,-0.152671756,-1.450381679,1
05-12-22,17:03:02,152976,-0.986411084,0.119710083,10.84333932,-0.496183206,-1.893129771,-1.305343511,0
05-12-22,17:03:02,366059,-0.624886633,1.381454358,10.26154832,0.045801527,-2.992366412,-1.122137405,0
05-12-22,17:03:02,577858,0.031124622,0.507570752,9.627084875,-0.06870229,1.671755725,-0.816793893,0
05-12-22,17:03:02,790579,0.270544788,0.304063611,10.39322941,0.297709924,-1.778625954,0.335877863,0
05-12-22,17:03:03,3390,2.52348855,0.404620081,8.020575562,0.190839695,3.236641221,-1.305343511,0
05-12-22,17:03:03,215840,3.557783667,-0.169988318,7.977479932,0.34351145,1.488549618,-2.13740458,0
05-12-22,17:03:03,428679,-0.268150586,0.323217224,9.86411084,-0.038167939,-1.083969466,-1.06870229,0
05-12-22,17:03:03,640903,1.726219397,0.169988318,8.446743457,0.20610687,2.923664122,-1.099236641,0
05-12-22,17:03:03,852615,0.287304199,0.627280835,10.35731638,0,1.091603053,-1.328244275,0
05-12-22,17:03:04,65366,1.065419739,-0.093373865,9.457096558,-0.083969466,-1.458015267,-2.442748092,0
05-12-22,17:03:04,277575,0.179565125,0.916979236,10.11071361,0.06870229,-0.06870229,0.282442748,0
05-12-22,17:03:04,489591,0.785298145,-0.184353528,10.14183823,0.053435115,0.114503817,-2.083969466,0
05-12-22,17:03:04,702109,1.338358728,0.093373865,9.76355437,-0.076335878,-0.183206107,-1.290076336,0
05-12-22,17:03:04,914418,0.986411084,0.790086548,10.14662664,0.160305344,-1.557251908,0.603053435,0
05-12-22,17:03:05,126837,-0.469263525,0.59136781,11.01572184,0.175572519,-2.145038168,0.396946565,0
05-12-22,17:03:05,339054,0.031124622,0.984016882,9.938331091,0.175572519,0.320610687,-1.946564885,0
05-12-22,17:03:05,551102,-0.861912598,0.924161841,10.64222638,0.221374046,-0.396946565,-1.06870229,0
05-12-22,17:03:05,763707,0.342370837,0.955286462,10.29985554,0.106870229,-0.20610687,-0.496183206,0
05-12-22,17:03:05,976142,-1.958456958,0.550666382,10.37647,-0.13740458,-1.893129771,-0.755725191,0
05-12-22,17:03:06,188142,-0.11492168,0.392649072,10.10353101,0.129770992,-0.335877863,-0.114503817,0
05-12-22,17:03:06,400429,-0.60573302,1.09654436,10.28309613,-0.160305344,-1.045801527,-0.671755725,0
05-12-22,17:03:06,612537,-1.908178723,0.49081134,9.672574707,-0.251908397,-0.297709924,-0.572519084,0
05-12-22,17:03:06,824505,0.502782349,0.746990918,9.548076221,0.175572519,0.160305344,-0.175572519,0
05-12-22,17:03:07,36717,-2.243366956,0.586579407,9.366116895,0.427480916,-2.625954198,-0.320610687,0
05-12-22,17:03:07,248626,1.264138477,-0.093373865,9.311050256,0.312977099,3.984732824,-0.053435115,0
05-12-22,17:03:07,461312,0.248996973,0.160411511,9.916783276,0.122137405,0.908396947,-1.450381679,0
05-12-22,17:03:07,673239,1.477222424,-0.162805713,9.660603699,-0.076335878,0.854961832,-0.038167939,0
05-12-22,17:03:07,885597,0.651222852,-0.64882865,9.904812268,-0.022900763,-0.664122137,-1.809160305,0
05-12-22,17:03:08,97646,0.962469067,0.442927307,9.789890588,0.114503817,0.969465649,-0.809160305,0
05-12-22,17:03:08,309796,0.47644613,0.588973608,9.981426721,0.229007634,0.251908397,-1.824427481,0
05-12-22,17:03:08,521851,1.68791217,0.672770667,9.722852942,-0.091603053,0.595419847,-1.129770992,0
05-12-22,17:03:08,734245,0.840364783,1.13963999,9.689334119,0.106870229,0.526717557,-0.625954198,0
05-12-22,17:03:08,946548,-0.313640417,1.374271753,10.36928739,0.007633588,-1.786259542,-1.106870229,0
05-12-22,17:03:09,159297,0.56263739,0.699106885,9.449913953,0.312977099,-0.312977099,-1.977099237,0
05-12-22,17:03:09,371355,-0.361524451,0.023942017,11.00614503,0.20610687,-0.053435115,-2.389312977,0
05-12-22,17:03:09,584392,4.235342737,-0.201112939,11.01332764,0.20610687,-2.717557252,-2.564885496,0
05-12-22,17:03:09,796552,-0.277727393,0.418985291,10.79066688,0.251908397,0.641221374,-0.022900763,0
05-12-22,17:03:10,8915,-1.149216797,0.227449158,11.13782612,0.114503817,-2.221374046,-0.229007634,0
05-12-22,17:03:10,222370,-0.119710083,1.084573352,10.45069025,0.015267176,-0.427480916,-0.694656489,0
05-12-22,17:03:10,432077,0.189141931,0.126892688,9.497797986,0.083969466,-0.419847328,-0.511450382,0
05-12-22,17:03:10,642297,0.191536133,-0.1436521,9.89284126,0.045801527,-0.740458015,-1.519083969,0
05-12-22,17:03:10,853092,0.193930334,1.051054529,9.986215125,0.213740458,-1.839694656,-0.480916031,0
05-12-22,17:03:11,63124,-0.035913025,0.536301172,10.41238302,0.015267176,-0.259541985,-1.503816794,0
05-12-22,17:03:11,273786,0.232237561,-0.047884033,9.847351428,-0.114503817,-0.435114504,-1.549618321,0
05-12-22,17:03:11,484131,0.079008655,1.32638772,9.9503021,0.007633588,-0.198473282,-1.870229008,0
05-12-22,17:03:11,695759,1.194706628,-0.282515796,9.866505042,-0.282442748,0.465648855,-0.312977099,0
05-12-22,17:03:11,906882,0.845153186,1.328781921,9.971849915,0.267175573,0.458015267,0.167938931,0
05-12-22,17:03:12,118947,0.105344873,0.217872351,10.14902084,0.305343511,0.816793893,-1.374045802,0
05-12-22,17:03:12,331432,0.047884033,1.108515369,9.861716638,0.099236641,-0.763358779,0.427480916,0
05-12-22,17:03:12,543624,0.76375033,1.134851587,9.995791931,0.259541985,0.20610687,-0.702290076,0
05-12-22,17:03:12,755306,0.265756384,0.878672009,9.832986218,-0.34351145,-1.06870229,-0.717557252,0
05-12-22,17:03:12,967442,0.05746084,0,9.909600671,0.13740458,-0.175572519,-0.473282443,0
05-12-22,17:03:13,179788,-0.325611426,0.277727393,9.617508069,-0.190839695,-0.946564885,-1.122137405,0
05-12-22,17:03:13,391543,0.093373865,-0.248996973,10.12029042,0.480916031,-0.320610687,0.20610687,0
05-12-22,17:03:13,603715,0.493205542,0.744596716,9.897629663,-0.007633588,-0.503816794,-1.526717557,0
05-12-22,17:03:13,817131,0.833182178,0.871489404,9.643844287,-0.160305344,-0.076335878,-0.610687023,0
05-12-22,17:03:14,29046,1.175553015,-0.119710083,10.03409916,0.160305344,1.213740458,-0.809160305,0
05-12-22,17:03:14,242321,0.438138904,1.28329209,9.897629663,-0.259541985,-0.41221374,-0.267175573,0
05-12-22,17:03:14,452409,0.986411084,1.120486377,9.959878906,0.038167939,-0.160305344,-0.190839695,0
05-12-22,17:03:14,664281,-0.177170923,1.711854187,10.45308445,-0.282442748,-0.496183206,-1.015267176,0
05-12-22,17:03:14,879655,0.866701001,1.233013855,9.730035547,-0.083969466,0.938931298,-1.732824427,0
05-12-22,17:03:15,91892,-0.138863696,0.497993945,10.31900916,-0.190839695,-0.396946565,-1.770992366,0
05-12-22,17:03:15,303937,0.823605371,0.943315454,10.12986722,-0.297709924,0.374045802,-3.076335878,0
05-12-22,17:03:15,516780,0.040701428,-0.213083948,10.9630494,0.030534351,-1.099236641,-8.977099237,0
05-12-22,17:03:15,728564,2.195482922,-0.387860669,9.445125549,-0.061068702,1.091603053,-8.045801527,0
05-12-22,17:03:15,940930,-0.988805286,0.902614026,10.71644663,-0.099236641,-2.259541985,-3.687022901,0
05-12-22,17:03:16,153652,0.821211169,1.161187805,10.33816277,0.099236641,-0.13740458,-2.427480916,0
05-12-22,17:03:16,366559,2.298433594,0.124498486,8.803479504,0.282442748,1.435114504,-2.297709924,0
05-12-22,17:03:16,578605,-0.995987891,0.531512769,9.983820923,-0.312977099,-1.328244275,-3.519083969,0
05-12-22,17:03:16,790954,-0.509964954,0.320823022,10.57040033,0.106870229,-0.946564885,-1.900763359,0
