"Date
(YY:MM:DD)","Time
(HH:MM:SS)","Time
(µs)","Ax
(m/s^2)","Ay
(m/s^2)","Az
(m/s^2)","Gx
(deg/s)","Gy
(deg/s)","Gz
(deg/s)",label
05-12-22,15:13:05,251267,0.009576807,0.102950671,8.027758167,0.229007634,1.664122137,-0.778625954,0
05-12-22,15:13:05,462385,1.812410657,0.375889661,11.33175646,0.290076336,-3.290076336,-0.961832061,0
05-12-22,15:13:05,674696,1.376665955,-0.821211169,9.509768994,0.145038168,0.297709924,-1.923664122,0
05-12-22,15:13:05,885123,-0.493205542,0.723048901,10.35731638,-0.022900763,-0.671755725,-1.435114504,0
05-12-22,15:13:06,95732,-1.496376038,0.380678064,9.483432776,0.129770992,0.541984733,-1.198473282,0
05-12-22,15:13:06,306838,-0.550666382,0.294486804,10.98699142,0,-0.984732824,-1.519083969,0
05-12-22,15:13:06,517750,-0.557848987,0.675164868,10.91995377,0.152671756,-1.572519084,-0.58778626,0
05-12-22,15:13:06,730109,1.970427966,0.644040247,8.882488159,0.229007634,0.007633588,-1.244274809,0
05-12-22,15:13:06,942304,0.883460413,0.464475122,10.44829604,0.076335878,0.053435115,-2.183206107,0
05-12-22,15:13:07,151884,-0.59136781,0.241814368,10.73320604,-0.236641221,-0.877862595,-1.748091603,0
05-12-22,15:13:07,360230,0.280121594,0.62009823,9.507374792,0.045801527,-0.442748092,-1.473282443,0
05-12-22,15:13:07,569036,-0.610521423,0.44771571,10.34534537,-0.053435115,-1.404580153,-1.610687023,0
05-12-22,15:13:07,777960,-1.364694946,0.746990918,10.74757125,0.335877863,-1.335877863,-1.923664122,0
05-12-22,15:13:07,986830,0.715866296,0.316034619,9.208099585,0.13740458,-0.13740458,-2.06870229,0
05-12-22,15:13:08,195724,0.682347473,-0.598550415,9.780313782,0.129770992,-0.167938931,-0.916030534,0
05-12-22,15:13:08,405038,0.045489832,-0.383072266,9.722852942,0.312977099,-0.854961832,-1.366412214,0
05-12-22,15:13:08,614239,4.163516687,1.747767212,8.592789758,0.251908397,0.175572519,-0.603053435,0
05-12-22,15:13:08,825809,-1.295263098,1.307234106,10.48181487,-0.061068702,-1.595419847,0.519083969,0
05-12-22,15:13:09,38290,-3.426102576,0.124498486,8.954314209,0.129770992,-0.427480916,0.580152672,0
05-12-22,15:13:09,249200,-1.410184778,0.301669409,11.48259116,-0.06870229,-2.374045802,-1.198473282,0
05-12-22,15:13:09,461322,-1.654393347,0.69192428,10.31661495,0.145038168,-1.595419847,0.06870229,0
